q,id,location,agar_type,cfu_100ml
3059,Hamakua_43815,Hamakua,MI_UV,0
3060,Hamakua_43815,Hamakua,MI_UV,0
3061,Hamakua_43815,Hamakua,MI_UV,80
3062,Hamakua_43815,Hamakua,MI_UV,200
3063,Hamakua_43815,Hamakua,MI_UV,0
3064,Hamakua_43815,Hamakua,MI_UV,0
3065,Hamakua_43815,Hamakua,mEI,780
3066,Hamakua_43815,Hamakua,mEI,780
3067,Hamakua_43815,Hamakua,mEI,640
3068,Hamakua_43815,Hamakua,mEI,800
3069,Hamakua_43815,Hamakua,mEI,600
3070,Hamakua_43815,Hamakua,mEI,500
3071,Ulupo.Spring_43815,Ulupo.Spring,CHROM,40
3072,Ulupo.Spring_43815,Ulupo.Spring,CHROM,0
3073,Ulupo.Spring_43815,Ulupo.Spring,CHROM,20
3074,Ulupo.Spring_43815,Ulupo.Spring,CHROM,140
3075,Ulupo.Spring_43815,Ulupo.Spring,CHROM,240
3076,Ulupo.Spring_43815,Ulupo.Spring,CHROM,260
3077,Ulupo.Spring_43815,Ulupo.Spring,CHROM,400
3078,Ulupo.Spring_43815,Ulupo.Spring,CHROM,500
3079,Ulupo.Spring_43815,Ulupo.Spring,CHROM,500
3080,Ulupo.Spring_43815,Ulupo.Spring,MI,0
3081,Ulupo.Spring_43815,Ulupo.Spring,MI,10000
3082,Ulupo.Spring_43815,Ulupo.Spring,MI,10000
3083,Ulupo.Spring_43815,Ulupo.Spring,MI,60
3084,Ulupo.Spring_43815,Ulupo.Spring,MI,20
3085,Ulupo.Spring_43815,Ulupo.Spring,MI,20
3086,Ulupo.Spring_43815,Ulupo.Spring,MI,100
3087,Ulupo.Spring_43815,Ulupo.Spring,MI,100
3088,Ulupo.Spring_43815,Ulupo.Spring,MI,100
3089,Ulupo.Spring_43815,Ulupo.Spring,MI_UV,0
3090,Ulupo.Spring_43815,Ulupo.Spring,MI_UV,0
3091,Ulupo.Spring_43815,Ulupo.Spring,MI_UV,0
3092,Ulupo.Spring_43815,Ulupo.Spring,MI_UV,40
3093,Ulupo.Spring_43815,Ulupo.Spring,MI_UV,0
3094,Ulupo.Spring_43815,Ulupo.Spring,MI_UV,0
3095,Ulupo.Spring_43815,Ulupo.Spring,MI_UV,0
3096,Ulupo.Spring_43815,Ulupo.Spring,MI_UV,0
3097,Ulupo.Spring_43815,Ulupo.Spring,MI_UV,
3098,Ulupo.Spring_43815,Ulupo.Spring,mEI,0
3099,Ulupo.Spring_43815,Ulupo.Spring,mEI,20
3100,Ulupo.Spring_43815,Ulupo.Spring,mEI,0
3101,Ulupo.Spring_43815,Ulupo.Spring,mEI,0
3102,Ulupo.Spring_43815,Ulupo.Spring,mEI,0
3103,Ulupo.Spring_43815,Ulupo.Spring,mEI,0
3104,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,CHROM,680
3105,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,CHROM,720
3106,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,CHROM,630
3107,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,CHROM,1040
3108,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,CHROM,540
3109,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,CHROM,740
3110,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,CHROM,1700
3111,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,CHROM,2300
3112,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,CHROM,1200
3113,Mokapu_Outlet_43856,Mokapu_Outlet,CHROM,30
3114,Mokapu_Outlet_43856,Mokapu_Outlet,CHROM,90
3115,Mokapu_Outlet_43856,Mokapu_Outlet,CHROM,30
3116,Mokapu_Outlet_43856,Mokapu_Outlet,CHROM,60
3117,Mokapu_Outlet_43856,Mokapu_Outlet,CHROM,80
3118,Mokapu_Outlet_43856,Mokapu_Outlet,CHROM,60
3119,Mokapu_Outlet_43856,Mokapu_Outlet,CHROM,0
3120,Mokapu_Outlet_43856,Mokapu_Outlet,CHROM,100
3121,Mokapu_Outlet_43856,Mokapu_Outlet,CHROM,0
3122,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,CHROM,30
3123,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,CHROM,40
3124,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,CHROM,50
3125,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,CHROM,20
3126,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,CHROM,20
3127,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,CHROM,40
3128,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,CHROM,100
3129,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,CHROM,0
3130,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,CHROM,0
3131,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,CHROM,30
3132,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,CHROM,40
3133,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,CHROM,0
3134,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,CHROM,20
3135,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,CHROM,0
3136,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,CHROM,0
3137,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,CHROM,0
3138,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,CHROM,0
3139,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,CHROM,0
3140,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,80
3141,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,10
3142,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,40
3143,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,80
3144,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,40
3145,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,20
3146,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,0
3147,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,0
3148,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,0
3149,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,270
3150,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,360
3151,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,180
3152,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,180
3153,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,420
3154,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,340
3155,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,700
3156,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,500
3157,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,100
3158,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,270
3159,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,360
3160,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,180
3161,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,180
3162,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,420
3163,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,340
3164,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,700
3165,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,500
3166,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,CHROM,100
3167,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,MI,910
3168,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,MI,620
3169,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,MI,1060
3170,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,MI,1080
3171,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,MI,1180
3172,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,MI,1020
3173,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,MI,4400
3174,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,MI,1500
3175,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,MI,1800
3176,Mokapu_Outlet_43856,Mokapu_Outlet,MI,170
3177,Mokapu_Outlet_43856,Mokapu_Outlet,MI,120
3178,Mokapu_Outlet_43856,Mokapu_Outlet,MI,150
3179,Mokapu_Outlet_43856,Mokapu_Outlet,MI,120
3180,Mokapu_Outlet_43856,Mokapu_Outlet,MI,200
3181,Mokapu_Outlet_43856,Mokapu_Outlet,MI,160
3182,Mokapu_Outlet_43856,Mokapu_Outlet,MI,0
3183,Mokapu_Outlet_43856,Mokapu_Outlet,MI,0
3184,Mokapu_Outlet_43856,Mokapu_Outlet,MI,700
3185,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,MI,0
3186,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,MI,0
3187,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,MI,0
3188,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,MI,0
3189,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,MI,0
3190,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,MI,0
3191,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,MI,0
3192,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,MI,0
3193,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,MI,100
3194,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,MI,120
3195,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,MI,10
3196,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,MI,270
3197,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,MI,140
3198,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,MI,200
3199,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,MI,140
3200,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,MI,500
3201,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,MI,500
3202,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,MI,100
3203,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,410
3204,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,340
3205,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,420
3206,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,480
3207,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,240
3208,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,560
3209,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,140
3210,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,800
3211,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,700
3212,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,1060
3213,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,1130
3214,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,780
3215,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,1880
3216,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,2180
3217,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,1580
3218,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,590
3219,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,740
3220,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,520
3221,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,1060
3222,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,1130
3223,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,780
3224,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,1880
3225,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,2180
3226,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,1580
3227,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,590
3228,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,740
3229,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,MI,520
3230,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,mEI,580
3231,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,mEI,720
3232,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,mEI,660
3233,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,mEI,1120
3234,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,mEI,1160
3235,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,mEI,1240
3236,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,mEI,2500
3237,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,mEI,2000
3238,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,mEI,2600
3239,Mokapu_Outlet_43856,Mokapu_Outlet,mEI,50
3240,Mokapu_Outlet_43856,Mokapu_Outlet,mEI,30
3241,Mokapu_Outlet_43856,Mokapu_Outlet,mEI,120
3242,Mokapu_Outlet_43856,Mokapu_Outlet,mEI,80
3243,Mokapu_Outlet_43856,Mokapu_Outlet,mEI,20
3244,Mokapu_Outlet_43856,Mokapu_Outlet,mEI,60
3245,Mokapu_Outlet_43856,Mokapu_Outlet,mEI,100
3246,Mokapu_Outlet_43856,Mokapu_Outlet,mEI,0
3247,Mokapu_Outlet_43856,Mokapu_Outlet,mEI,200
3248,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,mEI,10
3249,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,mEI,10
3250,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,mEI,0
3251,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,mEI,20
3252,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,mEI,0
3253,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,mEI,0
3254,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,mEI,0
3255,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,mEI,0
3256,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,mEI,0
3257,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,mEI,0
3258,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,mEI,0
3259,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,mEI,0
3260,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,mEI,20
3261,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,mEI,0
3262,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,mEI,0
3263,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,mEI,0
3264,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,mEI,0
3265,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,mEI,0
3266,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,10
3267,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,10
3268,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3269,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,20
3270,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3271,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3272,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3273,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3274,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3275,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3276,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3277,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3278,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3279,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3280,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3281,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3282,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3283,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3284,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3285,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3286,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3287,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3288,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3289,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3290,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3291,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3292,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,mEI,0
3293,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,CHROM,60
3294,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,CHROM,10
3295,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,CHROM,50
3296,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,CHROM,80
3297,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,CHROM,20
3298,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,CHROM,0
3299,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,CHROM,100
3300,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,CHROM,200
3301,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,CHROM,2400
3302,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,CHROM,0
3303,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,CHROM,10
3304,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,CHROM,40
3305,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,CHROM,0
3306,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,CHROM,40
3307,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,CHROM,0
3308,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,CHROM,0
3309,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,CHROM,0
3310,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,CHROM,0
3311,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,0
3312,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,0
3313,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,120
3314,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,0
3315,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,60
3316,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,360
3317,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,200
3318,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,0
3319,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,700
3320,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,0
3321,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,90
3322,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,0
3323,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,20
3324,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,40
3325,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,280
3326,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,200
3327,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,300
3328,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,CHROM,600
3329,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,MI,310
3330,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,MI,130
3331,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,MI,200
3332,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,MI,240
3333,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,MI,260
3334,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,MI,220
3335,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,MI,100
3336,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,MI,300
3337,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,MI,200
3338,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,MI,70
3339,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,MI,10
3340,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,MI,30
3341,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,MI,100
3342,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,MI,0
3343,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,MI,260
3344,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,MI,300
3345,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,MI,500
3346,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,MI,400
3347,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3348,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3349,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3350,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,160
3351,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3352,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3353,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3354,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,100
3355,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3356,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3357,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3358,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3359,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3360,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,140
3361,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3362,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3363,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,200
3364,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,MI,0
3365,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,mEI,10
3366,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,mEI,0
3367,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,mEI,0
3368,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,mEI,0
3369,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,mEI,0
3370,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,mEI,0
3371,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,mEI,0
3372,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,mEI,0
3373,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,mEI,0
3374,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,mEI,0
3375,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,mEI,0
3376,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,mEI,0
3377,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,mEI,0
3378,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,mEI,0
3379,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,mEI,0
3380,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,mEI,100
3381,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,mEI,0
3382,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,mEI,0
3383,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3384,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3385,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3386,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3387,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3388,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3389,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3390,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3391,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3392,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3393,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3394,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3395,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3396,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3397,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3398,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3399,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
3400,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,mEI,0
